,id,room_type,host_id,host_since,host_response_rate,reviews_per_month,review_scores_value,review_scores_location,review_scores_communication,review_scores_checkin,review_scores_cleanliness,review_scores_rating,price,cleaning_fee,zipcode,number_of_reviews
6881,22062025,Entire home/apt,30514034,2015-04-03,100%,3.29,9.0,9.0,10.0,10.0,9.0,91.0,65.0,$20.00,33800,37
6132,20151683,Entire home/apt,69569106,2016-04-29,,0.06,10.0,10.0,10.0,10.0,10.0,100.0,65.0,,33290,1
1626,8038732,Private room,10154536,2013-11-20,100%,1.24,10.0,9.0,10.0,10.0,10.0,97.0,65.0,,33160,41
6975,22350530,Entire home/apt,96991633,2016-09-27,100%,1.69,10.0,10.0,10.0,10.0,10.0,98.0,65.0,$25.00,33700,13
1675,8349833,Entire home/apt,44008066,2015-09-12,100%,0.48,9.0,9.0,9.0,10.0,9.0,96.0,65.0,$35.00,33700,15
2308,11784993,Entire home/apt,36975764,2015-06-28,,0.37,9.0,10.0,9.0,9.0,9.0,94.0,65.0,$10.00,33000,12
180,1334537,Entire home/apt,7237421,2013-07-02,,1.05,9.0,10.0,10.0,10.0,9.0,94.0,65.0,$15.00,33300,45
8704,26495597,Entire home/apt,117754436,2017-02-23,100%,7.21,9.0,10.0,10.0,10.0,9.0,94.0,65.0,,33000,31
8794,26729443,Entire home/apt,101527048,2016-10-27,100%,2.42,10.0,10.0,10.0,10.0,10.0,98.0,65.0,$20.00,33000,8
339,2840165,Entire home/apt,14528682,2014-04-21,100%,0.56,9.0,9.0,10.0,10.0,10.0,95.0,65.0,,33300,31
7004,22467013,Entire home/apt,164682171,2017-12-28,100%,4.37,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$30.00,33300,46
4485,16612490,Entire home/apt,11478547,2014-01-20,70%,0.85,10.0,10.0,10.0,10.0,10.0,98.0,65.0,$10.00,33300,18
8233,25440408,Entire home/apt,145119146,2017-08-09,97%,0.99,9.0,9.0,10.0,7.0,9.0,87.0,65.0,$35.00,33300,3
6624,21387822,Entire home/apt,154924302,2017-10-17,,4.1,10.0,9.0,10.0,10.0,10.0,98.0,65.0,$0.00,33000,54
1339,7028167,Private room,36845003,2015-06-27,,1.08,9.0,9.0,10.0,10.0,10.0,91.0,65.0,$30.00,33160,43
7871,24665806,Entire home/apt,56562584,2016-01-29,100%,0.38,7.0,9.0,9.0,9.0,8.0,80.0,65.0,$65.00,33600,2
5924,19792961,Entire home/apt,73140996,2016-05-21,,0.06,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$30.00,33000,1
224,1788803,Entire home/apt,9386463,2013-10-12,100%,0.13,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$40.00,33000,8
6618,21376050,Entire home/apt,2940398,2012-07-15,100%,2.52,10.0,10.0,10.0,10.0,10.0,98.0,65.0,$15.00,33300,33
2840,12858143,Entire home/apt,66446989,2016-04-09,33%,0.75,9.0,10.0,10.0,9.0,9.0,94.0,65.0,$0.00,33000,22
1110,6486830,Entire home/apt,15116567,2014-05-05,100%,0.31,9.0,9.0,9.0,9.0,10.0,88.0,65.0,$40.00,33000,13
7846,24622943,Entire home/apt,186080088,2018-04-24,100%,1.89,9.0,10.0,9.0,10.0,9.0,90.0,65.0,,33800,12
7938,24796888,Entire home/apt,187072042,2018-04-30,86%,4.02,9.0,9.0,10.0,10.0,10.0,97.0,65.0,$0.00,33310,22
8605,26297526,Entire home/apt,39309479,2015-07-23,100%,1.06,10.0,10.0,10.0,10.0,10.0,95.0,65.0,$25.00,33400,4
9102,27459627,Entire home/apt,90048230,2016-08-15,100%,0.34,8.0,10.0,10.0,8.0,6.0,80.0,65.0,$15.00,33300,1
5837,19657459,Entire home/apt,17102955,2014-06-22,,3.92,9.0,10.0,10.0,10.0,10.0,94.0,65.0,$15.00,33000,65
1183,6638942,Entire home/apt,34746935,2015-06-01,100%,0.72,10.0,9.0,10.0,10.0,10.0,99.0,65.0,$35.00,33200,30
6677,21508458,Entire home/apt,17832583,2014-07-08,,0.59,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$30.00,33000,7
6680,21522042,Entire home/apt,40768085,2015-08-07,100%,0.55,9.0,10.0,10.0,10.0,8.0,83.0,65.0,$0.00,33800,6
2532,12199723,Entire home/apt,24725133,2014-12-11,100%,0.23,10.0,9.0,10.0,10.0,10.0,89.0,65.0,$35.00,33000,7
5367,18907530,Entire home/apt,87066847,2016-07-31,,1.82,10.0,10.0,10.0,10.0,10.0,92.0,65.0,$30.00,33000,31
5366,18906708,Entire home/apt,13087418,2014-03-13,75%,0.7,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$0.00,33000,12
5365,18905959,Entire home/apt,17100938,2014-06-22,100%,0.38,9.0,8.0,10.0,10.0,10.0,100.0,65.0,$30.00,33160,6
6558,21240525,Entire home/apt,153521606,2017-10-06,100%,5.7,10.0,9.0,10.0,10.0,10.0,96.0,65.0,$0.00,33400,76
2104,11027082,Entire home/apt,37321500,2015-07-02,,1.77,9.0,9.0,10.0,10.0,10.0,98.0,65.0,$50.00,33000,57
